id;user_id;date;subtotal;discount;total;status;payment_type;shipping_cost;shipping_service;address_city;address_state;utm_source_medium;device_type
147892;16434021;15/02/2016 13:27;109.9;0;125.29;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;google / organic;MobileWeb
147893;154702;15/02/2016 13:32;99.8;0;105.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
147894;35788;15/02/2016 13:36;419.6;0;419.6;DELIVERED;BOLETO;11.86;Correios PAC;Aguaí;SP; / (not set);MobileWeb
147896;16380975;15/02/2016 13:41;69.7;0;76.71;DELIVERED;CREDIT CARD;7.01;Carriers;Indaiatuba;SP;20510 / web;MobileWeb
147897;16389416;15/02/2016 13:58;149.7;0;163.56;DELIVERED;BOLETO;13.86;Correios PAC;Florianópolis;SC;email / newsletter;MobileWeb
147898;16375966;15/02/2016 14:00;189.7;0;189.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;criteo / web;MobileWeb
147899;147561;15/02/2016 14:01;304.7;0;304.7;DELIVERED;CREDIT CARD;14.27;Correios PAC;Umuarama;PR;20510 / web;MobileWeb
147900;1291169;15/02/2016 14:03;54.9;0;64.02;DELIVERED;BOLETO;9.12;Correios eSedex;Belo Horizonte;MG;google / organic;MobileWeb
147901;16434029;15/02/2016 14:03;209.8;0;209.8;DELIVERED;CREDIT CARD;15.23;Correios PAC;Curitiba;PR;google / organic;MobileWeb
147902;16397013;15/02/2016 14:09;209.6;0;209.6;DELIVERED;CREDITS;15.39;Correios PAC;Brasília;DF;google / cpc;MobileWeb
147903;16355240;15/02/2016 14:12;169.9;0;179.95;CANCELLED;BOLETO;10.05;Correios PAC;Mirante do Paranapanema;SP;google / organic;MobileWeb
147904;16432157;15/02/2016 14:12;179.8;30;149.8;DELIVERED;BOLETO;23.93;Correios PAC;Manaus;AM;email / abandoned-cart;android
147905;16387597;15/02/2016 14:16;79.8;0;88.92;DELIVERED;CREDITS;9.12;Correios eSedex;Rio de Janeiro;RJ;email / abandoned-cart;android
147906;16366772;15/02/2016 14:18;199.5;0;199.5;DELIVERED;BOLETO;14.27;Correios PAC;Barra Velha;SC;criteo / fbx;MobileWeb
147907;251833;15/02/2016 14:19;154.6;0;162.08;DELIVERED;BOLETO;7.48;Correios eSedex;Barueri;SP;zanox / deeplink;MobileWeb
147908;16369974;15/02/2016 14:22;134.9;0;143.48;DELIVERED;BOLETO;8.58;Correios eSedex;Jacareí;SP;facebook / cpc;MobileWeb
147909;38999;15/02/2016 14:24;134.7;0;141.46;DELIVERED;CREDIT CARD;6.76;Carriers;São Paulo;SP;email / abandoned-cart;MobileWeb
147910;153051;15/02/2016 14:29;184.8;0;184.8;DELIVERED;CREDIT CARD;19.08;Correios PAC;Feira de Santana;BA;email / newsletter;MobileWeb
147912;16434073;15/02/2016 14:35;179.8;0;179.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
147913;140545;15/02/2016 14:36;129.9;0;143.22;DELIVERED;CREDIT CARD;13.32;Correios PAC;Concórdia;SC;criteo / fbx;MobileWeb
147914;220494;15/02/2016 14:38;134.9;0;144.02;CANCELLED;BOLETO;9.12;Correios eSedex;Curitiba;PR;email / newsletter;MobileWeb
147915;216664;15/02/2016 14:42;334.7;0;334.7;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
147916;13875718;15/02/2016 14:43;159.9;0;169.95;DELIVERED;CREDIT CARD;10.05;Correios PAC;Itatiaia;RJ;email / newsletter;MobileWeb
147919;16434080;15/02/2016 14:51;149.8;0;149.8;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
147920;159329;15/02/2016 14:52;19.9;0;34.62;CANCELLED;BOLETO;14.72;Correios PAC;Encantado;RS;20510 / web;MobileWeb
147921;11579122;15/02/2016 14:52;59.9;0;59.9;CANCELLED;BOLETO;14.36;Correios PAC;Brasília;DF;email / newsletter;MobileWeb
147922;16390696;15/02/2016 14:54;69.9;0;69.9;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
147923;16434084;15/02/2016 14:56;104.9;0;104.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;wondershare.com.br / referral;MobileWeb
147924;632786;15/02/2016 14:56;274.7;0;274.7;DELIVERED;BOLETO;14.27;Correios PAC;Joinville;SC;criteo / fbx;MobileWeb
147925;16434085;15/02/2016 15:04;214.6;30;184.6;DELIVERED;CREDIT CARD;15.39;Correios PAC;Vila Velha;ES;zanox / deeplink;MobileWeb
147926;16365345;15/02/2016 15:07;49.9;0;56.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / abandoned-cart;MobileWeb
147927;16432257;15/02/2016 15:07;239.8;30;209.8;DELIVERED;CREDIT CARD;13.86;Correios PAC;Belo Horizonte;MG;instagram / organic;iOS
147928;16379974;15/02/2016 15:11;164.8;0;178.66;CANCELLED;BOLETO;13.86;Correios PAC;Curitiba;PR;email / newsletter;MobileWeb
147929;220494;15/02/2016 15:13;59.9;0;69.02;CANCELLED;BOLETO;9.12;Correios eSedex;Curitiba;PR;email / newsletter;MobileWeb
147930;14840760;15/02/2016 15:13;39.9;0;39.9;CANCELLED;BOLETO;16.51;Correios eSedex;Cuiabá;MT;google / cpc;MobileWeb
147931;229462;15/02/2016 15:19;109.9;0;119.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
147935;16394365;15/02/2016 15:24;119.9;0;126.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
147936;16379974;15/02/2016 15:26;289.7;0;289.7;DELIVERED;BOLETO;13.86;Correios PAC;Curitiba;PR;email / newsletter;MobileWeb
147937;16434098;15/02/2016 15:27;89.9;0;98.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;São José dos Campos;SP;google / cpc;MobileWeb
147938;252986;15/02/2016 15:28;254.5;0;254.5;DELIVERED;CREDIT CARD;15.68;Correios PAC;Londrina;PR;email / abandoned-cart;MobileWeb
147940;179388;15/02/2016 15:32;259.7;30;229.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;zanox / deeplink;MobileWeb
147941;16434094;15/02/2016 15:32;59.9;0;66.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
147942;16434099;15/02/2016 15:34;64.9;0;71.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
147943;180523;15/02/2016 15:36;344.6;0;344.6;DELIVERED;CREDIT CARD;8.18;Carriers;Santo André;SP;email / newsletter;iOS
147944;210369;15/02/2016 15:36;59.8;0;65.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;email / newsletter;MobileWeb
147946;237894;15/02/2016 15:55;179.7;0;194.4;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Canoas;RS;facebook / cpc;MobileWeb
147948;16434105;15/02/2016 15:58;199.7;0;199.7;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG; / (not set);MobileWeb
147950;16390696;15/02/2016 16:01;69.9;0;69.9;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
147952;200497;15/02/2016 16:02;229.6;0;229.6;CANCELLED;BOLETO;24.41;Correios PAC;Piancó;PB;criteo / (not set);MobileWeb
147953;9260383;15/02/2016 16:04;729.3;0;729.3;DELIVERED;BOLETO;16.6;Correios PAC;Lagoa Santa;MG;(direct) / (none);iOS
147954;15766601;15/02/2016 16:04;54.8;0;61.81;CANCELLED;BOLETO;7.01;Carriers;Piracicaba;SP;google / cpc;MobileWeb
147955;16429272;15/02/2016 16:10;129.9;0;139.8;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;(direct) / (none);iOS
147956;16434108;15/02/2016 16:12;234.7;0;234.7;DELIVERED;CREDIT CARD;10.77;Correios PAC;Mairinque;SP;google / cpc;MobileWeb
147957;16429272;15/02/2016 16:13;109.9;0;117.38;CANCELLED;BOLETO;7.48;Correios eSedex;São Paulo;SP;(direct) / (none);iOS
147958;16371542;15/02/2016 16:14;409.5;0;409.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
147962;16434115;15/02/2016 16:24;129.9;0;151.25;CANCELLED;BOLETO;21.35;Correios eSedex;Manaus;AM;criteo / fbx;MobileWeb
147963;261378;15/02/2016 16:27;79.9;0;95.72;DELIVERED;CREDIT CARD;15.82;Correios eSedex;Cascavel;PR;google / cpc;iOS
147964;242430;15/02/2016 16:28;184.7;0;184.7;DELIVERED;BOLETO;10.77;Correios PAC;Piracicaba;SP;google / cpc;MobileWeb
147965;13095806;15/02/2016 16:30;164.8;0;171.56;DELIVERED;CREDIT CARD;6.76;Carriers;São Paulo;SP;email / newsletter;MobileWeb
147966;167727;15/02/2016 16:31;69.9;0;69.9;DELIVERED;CREDITS;13.32;Correios PAC;Governador Celso Ramos;SC;email / newsletter;android
147967;192127;15/02/2016 16:31;439.2;50;389.2;DELIVERED;CREDIT CARD;17.09;Correios PAC;Pato Branco;PR;email / abandoned-cart;MobileWeb
147969;16434107;15/02/2016 16:33;44.9;0;54.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
147971;225424;15/02/2016 16:34;469.5;50;419.5;CANCELLED;BOLETO;11.86;Correios PAC;Cubatão;SP;iloveecommerce / cpc;MobileWeb
147972;16434110;15/02/2016 16:37;179.8;30;149.8;CANCELLED;BOLETO;13.32;Correios PAC;Petrópolis;RJ;zanox / deeplink;MobileWeb
147973;16391365;15/02/2016 16:38;259.7;0;259.7;DELIVERED;BOLETO;10.77;Correios PAC;Campinas;SP;(direct) / (none);MobileWeb
147974;16434116;15/02/2016 16:39;59.9;0;67.38;DELIVERED;BOLETO;7.48;Correios eSedex;Francisco Morato;SP;iloveecommerce / cpc;iOS
147975;16432498;15/02/2016 16:43;24.9;0;34.95;CANCELLED;BOLETO;10.05;Correios PAC;Campos do Jordão;SP;email / newsletter;iOS
147977;16375545;15/02/2016 16:44;139.8;0;139.8;CANCELLED;BOLETO;23.93;Correios PAC;Recife;PE;google / cpc;iOS
147978;176252;15/02/2016 16:46;89.9;0;96.06;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;criteo / fbx;MobileWeb
147979;16420579;15/02/2016 16:48;159.8;0;183.73;DELIVERED;CREDIT CARD;23.93;Correios PAC;São Luís;MA;20510 / mobile;MobileWeb
147980;16434121;15/02/2016 16:50;209.5;0;209.5;DELIVERED;BOLETO;18.5;Correios PAC;Vitória;ES;iloveecommerce / cpc;MobileWeb
147981;16433571;15/02/2016 17:01;94.8;0;108.12;CANCELLED;BOLETO;13.32;Correios PAC;Volta Redonda;RJ;email / welcome;MobileWeb
147982;1548161;15/02/2016 17:01;99.8;0;113.12;DELIVERED;CREDIT CARD;13.32;Correios PAC;Cascavel;PR;(direct) / (none);MobileWeb
147984;16390324;15/02/2016 17:11;44.9;0;44.9;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP; / (not set);MobileWeb
147987;6339822;15/02/2016 17:17;34.9;0;34.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;iloveecommerce / cpc;MobileWeb
147988;167727;15/02/2016 17:19;49.9;0;49.9;DELIVERED;CREDITS;13.32;Correios PAC;Governador Celso Ramos;SC;email / newsletter;iOS
147989;16392717;15/02/2016 17:20;179.5;30;149.5;DELIVERED;BOLETO;24.41;Correios PAC;Patos;PB;zanox / deeplink;MobileWeb
147990;16434128;15/02/2016 17:21;49.9;0;59.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;20510 / fbx;MobileWeb
147991;270751;15/02/2016 17:26;364.5;0;381.54;DELIVERED;BOLETO;17.04;Correios eSedex;Sorocaba;SP;20510 / fbx;MobileWeb
147992;128165;15/02/2016 17:26;99.9;0;116.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Cuiabá;MT;20510 / fbx;MobileWeb
147994;16434131;15/02/2016 17:31;174.8;30;159.7;DELIVERED;CREDIT CARD;14.9;Loggi Super Express;São Paulo;SP;zanox / deeplink;MobileWeb
147995;73205;15/02/2016 17:32;249.8;0;249.8;DELIVERED;CREDIT CARD;10.77;Correios PAC;Jacareí;SP;google / cpc;iOS
147996;16434139;15/02/2016 17:35;49.9;0;56.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;(direct) / (none);iOS
147997;14321965;15/02/2016 17:38;739.2;0;739.2;DELIVERED;CREDIT CARD;18.2;Correios PAC;Belo Horizonte;MG;google / cpc;MobileWeb
147998;16384362;15/02/2016 17:38;109.9;0;119.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
148000;16434140;15/02/2016 17:39;84.9;0;92.38;CANCELLED;BOLETO;7.48;Correios eSedex;São Paulo;SP;google / cpc;MobileWeb
148001;16381729;15/02/2016 17:39;99.9;0;106.57;DELIVERED;CREDIT CARD;6.67;Carriers;São Bernardo do Campo;SP;facebook / cpc;MobileWeb
148002;16370410;15/02/2016 17:41;169.9;0;184.62;DELIVERED;CREDIT CARD;14.72;Correios PAC;Santa Cruz do Sul;RS;criteo / web;MobileWeb
148003;87354;15/02/2016 17:45;129.9;0;129.9;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;criteo / web;MobileWeb
148004;16433606;15/02/2016 17:52;74.9;0;82.38;CANCELLED;BOLETO;7.48;Correios eSedex;Suzano;SP;google / cpc;MobileWeb
148005;16362208;15/02/2016 17:55;109.9;0;116.91;DELIVERED;CREDIT CARD;7.01;Carriers;Americana;SP;facebook / cpc;MobileWeb
148006;16433606;15/02/2016 18:00;74.9;0;82.38;CANCELLED;BOLETO;7.48;Correios eSedex;Suzano;SP;google / organic;MobileWeb
148007;835624;15/02/2016 18:05;319.8;0;333.68;DELIVERED;CREDIT CARD;13.88;Correios eSedex;Ribeirão Preto;SP;modait / cpc;MobileWeb
148008;16434147;15/02/2016 18:09;119.9;0;119.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
148009;292197;15/02/2016 18:10;339.6;0;339.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
148010;16407618;15/02/2016 18:14;64.8;0;70.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;20510 / web;MobileWeb
148011;16434088;15/02/2016 18:14;189.6;0;204.38;DELIVERED;CREDIT CARD;14.78;Correios eSedex;Rio de Janeiro;RJ;facebook / cpc;MobileWeb
148012;16386908;15/02/2016 18:16;104.9;0;114.02;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;20510 / fbx;MobileWeb
148013;16373849;15/02/2016 18:24;44.9;0;53.48;CANCELLED;BOLETO;8.58;Correios eSedex;Franca;SP;google / organic;MobileWeb
148014;191302;15/02/2016 18:25;204.6;0;204.6;DELIVERED;BOLETO;13.86;Correios PAC;Duque de Caxias;RJ;facebook / cpc;MobileWeb
148015;16394928;15/02/2016 18:30;99.9;0;99.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
148016;16434158;15/02/2016 18:39;59.9;0;66.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;(direct) / (none);MobileWeb
148017;16368369;15/02/2016 18:43;139.9;0;139.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / cpc;iOS
148018;16385809;15/02/2016 18:45;129.8;0;129.8;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;facebook / cpc;MobileWeb
148019;16354165;15/02/2016 18:50;179.8;0;179.8;DELIVERED;CREDIT CARD;13.86;Correios PAC;São José;SC;email / abandoned-cart;MobileWeb
148020;16434161;15/02/2016 18:53;269.7;0;269.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Belo Horizonte;MG;google / cpc;MobileWeb
148021;16433505;15/02/2016 18:55;244.6;0;258.48;DELIVERED;CREDIT CARD;13.88;Correios eSedex;Salto;SP;google / cpc;MobileWeb
148022;16434165;15/02/2016 19:05;109.9;0;117.38;CANCELLED;BOLETO;7.48;Correios eSedex;São Paulo;SP;google / cpc;MobileWeb
148023;221802;15/02/2016 19:07;99.9;0;109.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Duque de Caxias;RJ;criteo / web;MobileWeb
148024;16380761;15/02/2016 19:14;74.9;0;74.9;DELIVERED;BOLETO;8.58;Correios eSedex;Bauru;SP;criteo / web;MobileWeb
148025;16371076;15/02/2016 19:17;264.7;0;264.7;DELIVERED;CREDIT CARD;10.77;Correios PAC;São Carlos;SP;email / newsletter;iOS
148026;16367423;15/02/2016 19:22;64.9;0;73.48;CANCELLED;BOLETO;8.58;Correios eSedex;Bauru;SP;email / newsletter;MobileWeb
148027;16351669;15/02/2016 19:25;139.8;50;96.81;CANCELLED;BOLETO;7.01;Carriers;Piracicaba;SP;google / cpc;iOS
148028;16433125;15/02/2016 19:25;269.7;0;269.7;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
148030;290751;15/02/2016 19:30;359.7;0;359.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
148035;16432492;15/02/2016 19:34;239.7;0;239.7;DELIVERED;CREDIT CARD;16.95;Correios PAC;Brasília;DF; / (not set);MobileWeb
148036;16434169;15/02/2016 19:38;159.8;0;168.38;CANCELLED;BOLETO;8.58;Correios eSedex;Tatuí;SP;facebook / cpc;MobileWeb
148037;16392694;15/02/2016 19:38;224.5;0;224.5;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Jaboatão dos Guararapes;PE;google / organic;MobileWeb
148038;16433391;15/02/2016 19:40;99.9;0;99.9;DELIVERED;CREDITS;14.36;Correios PAC;Brasília;DF; / (not set);MobileWeb
148039;16350366;15/02/2016 19:44;69.8;0;78.92;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
148040;16357692;15/02/2016 19:47;464.4;0;464.4;DELIVERED;CREDIT CARD;15.23;Correios PAC;Florianópolis;SC;email / newsletter;iOS
148041;16390187;15/02/2016 19:58;59.9;0;73.22;DELIVERED;CREDIT CARD;13.32;Correios PAC;Bandeirantes;PR;facebook / cpc;iOS
148042;124094;15/02/2016 20:02;209.7;0;209.7;CANCELLED;BOLETO;6.67;Carriers;São Bernardo do Campo;SP;20510 / web;MobileWeb
148043;15491311;15/02/2016 20:10;599.2;0;599.2;DELIVERED;CREDIT CARD;22.46;Correios PAC;Goiânia;GO;iloveecommerce / cpc;android
148044;285221;15/02/2016 20:11;199.6;0;199.6;DELIVERED;BOLETO;20.04;Correios PAC;Salvador;BA;facebook / cpc;MobileWeb
148045;118654;15/02/2016 20:16;79.9;0;96.21;DELIVERED;CREDIT CARD;16.31;Correios PAC;Anápolis;GO;modait / cpc;MobileWeb
148046;16433363;15/02/2016 20:17;229.4;0;229.4;DELIVERED;CREDIT CARD;24.41;Correios PAC;Cruzeta;RN;google / organic;MobileWeb
148047;294234;15/02/2016 20:18;299.6;0;323.47;DELIVERED;CREDIT CARD;23.87;Correios eSedex;Brasília;DF;email / newsletter;MobileWeb
148048;77168;15/02/2016 20:20;194.6;30;164.6;DELIVERED;CREDIT CARD;13.32;Correios PAC;Blumenau;SC;email / abandoned-cart;MobileWeb
148050;16353688;15/02/2016 20:31;219.8;30;189.8;DELIVERED;CREDIT CARD;14.27;Correios PAC;Poço Fundo;MG;email / newsletter;MobileWeb
148051;16434185;15/02/2016 20:31;59.9;0;67.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;Cajamar;SP;google / cpc;MobileWeb
148052;153988;15/02/2016 20:33;179.6;0;179.6;CANCELLED;BOLETO;13.32;Correios PAC;Patrocínio;MG;facebook / cpc;MobileWeb
148053;16434191;15/02/2016 20:36;94.8;0;101.56;DELIVERED;CREDIT CARD;6.76;Carriers;São Paulo;SP;facebook / cpc;MobileWeb
148054;16387304;15/02/2016 20:38;104.9;0;111.06;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
148055;16434197;15/02/2016 20:40;364.3;0;364.3;DELIVERED;CREDIT CARD;15.39;Correios PAC;Porto Alegre;RS;facebook / cpc;MobileWeb
148056;16434195;15/02/2016 20:42;429.5;0;429.5;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
148057;16355587;15/02/2016 20:43;434.5;0;434.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;iOS
148058;16418164;15/02/2016 20:45;229.8;0;229.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;iOS
148059;16434199;15/02/2016 20:47;319.8;0;319.8;DELIVERED;CREDIT CARD;10.77;Correios PAC;Bonfim Paulista;SP;google / cpc;android
148060;16356538;15/02/2016 20:55;179.6;0;179.6;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belo Horizonte;MG;(direct) / (none);MobileWeb
148061;16399817;15/02/2016 21:07;79.8;0;89.85;DELIVERED;CREDIT CARD;10.05;Correios PAC;Mococa;SP;email / newsletter;MobileWeb
148062;16411134;15/02/2016 21:10;129.9;0;144.6;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Porto Alegre;RS;email / newsletter;android
148063;16432033;15/02/2016 21:11;204.8;0;204.8;CANCELLED;BOLETO;14.36;Correios PAC;Taquara;RS;email / newsletter;iOS
148064;292293;15/02/2016 21:18;194.8;0;194.8;DELIVERED;CREDIT CARD;22.08;Correios PAC;Salvador;BA;google / organic;MobileWeb
148065;254904;15/02/2016 21:21;109.9;0;119.02;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;android
148066;16387084;15/02/2016 21:24;74.9;0;74.9;DELIVERED;CREDITS;8.58;Correios eSedex;Sorocaba;SP;(direct) / (none);MobileWeb
148067;16433555;15/02/2016 21:24;289.9;0;289.9;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;dashboard.zopim.com / referral;MobileWeb
148068;16434160;15/02/2016 21:32;119.9;0;126.06;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;20510 / mobile;iOS
148069;16427414;15/02/2016 21:32;89.8;0;89.8;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / cpc;android
148070;42257;15/02/2016 21:34;99.9;0;108.48;DELIVERED;BOLETO;8.58;Correios eSedex;Santos;SP;modait / cpc;MobileWeb
148072;16434216;15/02/2016 21:36;139.8;0;164.72;DELIVERED;CREDIT CARD;24.92;Correios eSedex;Londrina;PR;zanox / deeplink;MobileWeb
148073;16430240;15/02/2016 21:37;209.8;0;209.8;CANCELLED;BOLETO;6.67;Carriers;Carapicuíba;SP;google / cpc;android
148075;16369538;15/02/2016 21:37;99.8;0;99.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;MobileWeb
148076;5287476;15/02/2016 21:41;34.9;0;44.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;São Gonçalo;RJ;facebook / cpc;MobileWeb
148077;16434217;15/02/2016 21:46;59.9;0;59.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
148078;152380;15/02/2016 21:50;124.8;0;131.81;DELIVERED;BOLETO;7.01;Carriers;Pedreira;SP;google / cpc;MobileWeb
148079;16415092;15/02/2016 21:53;44.8;0;51.81;DELIVERED;CREDIT CARD;7.01;Carriers;Americana;SP;criteo / web;MobileWeb
148080;178883;15/02/2016 21:54;199.8;0;199.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / newsletter;iOS
148081;16371986;15/02/2016 21:55;39.9;0;56.41;CANCELLED;BOLETO;16.51;Correios eSedex;Recife;PE;20510 / web;MobileWeb
148082;16350791;15/02/2016 21:57;89.9;0;99.02;CANCELLED;BOLETO;9.12;Correios eSedex;Curitiba;PR;zanox / deeplink;MobileWeb
148083;16434223;15/02/2016 22:03;79.8;0;88.81;DELIVERED;CREDIT CARD;9.01;Correios eSedex;São Paulo;SP;stylight / cpc;android
148084;169003;15/02/2016 22:22;109.8;0;118.38;DELIVERED;CREDIT CARD;8.58;Correios eSedex;São Vicente;SP;busca.uol.com.br / referral;MobileWeb
148085;295299;15/02/2016 22:23;69.8;50;35.72;DELIVERED;BOLETO;15.92;Correios PAC;Palmas;TO;youtube / organic;android
148086;201866;15/02/2016 22:23;189.8;0;189.8;DELIVERED;CREDIT CARD;15.77;Correios PAC;Júlio de Castilhos;RS;google / cpc;MobileWeb
148087;8016506;15/02/2016 22:25;539.2;0;539.2;DELIVERED;CREDIT CARD;16.95;Correios PAC;sobradinho;DF;criteo / web;MobileWeb
148088;16425014;15/02/2016 22:30;114.7;0;120.86;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
148089;16433120;15/02/2016 22:45;514.4;0;514.4;CANCELLED;BOLETO;15.39;Correios PAC;Brasília;DF;google / organic;iOS
148090;16388853;15/02/2016 22:47;574.5;0;574.5;CANCELLED;BOLETO;14.9;Loggi Super Express;São Paulo;SP;facebook / cpc;iOS
148091;16433816;15/02/2016 22:48;179.6;0;179.6;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Belford Roxo;RJ;google / cpc;MobileWeb
148092;152065;15/02/2016 22:51;79.9;0;86.06;DELIVERED;CREDITS;6.16;Carriers;São Paulo;SP;criteo / fbx;MobileWeb
148093;16389019;15/02/2016 22:54;259.8;0;259.8;CANCELLED;BOLETO;10.77;Correios PAC;Penápolis;SP;email / newsletter;android
148094;287921;15/02/2016 22:56;454.3;0;454.3;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
148095;16434184;15/02/2016 23:02;454.2;0;454.2;DELIVERED;BOLETO;13.86;Correios PAC;Belo Horizonte;MG;bloggetreal.com.br / referral;MobileWeb
148096;439129;15/02/2016 23:06;179.6;0;179.6;DELIVERED;CREDIT CARD;20.04;Correios PAC;Cuiabá;MT;criteo / (not set);MobileWeb
148097;3599375;15/02/2016 23:06;89.9;0;99.95;CANCELLED;BOLETO;10.05;Correios PAC;Jacupiranga;SP;facebook / cpc;MobileWeb
148098;16434251;15/02/2016 23:15;59.9;0;66.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;muccashop / web;MobileWeb
148099;16406486;15/02/2016 23:17;59.9;0;66.06;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;zanox / deeplink;MobileWeb
148100;16434248;15/02/2016 23:24;109.9;0;119.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;iOS
148101;16433628;15/02/2016 23:26;284.6;0;284.6;CANCELLED;BOLETO;26.86;Correios PAC;Paragominas;PA;google / cpc;MobileWeb
148102;16007159;15/02/2016 23:41;329.7;0;329.7;CANCELLED;BOLETO;15.23;Correios PAC;Florianópolis;SC;facebook / cpc;MobileWeb
